"","blockNumber","buyer","category","createdAt","nftAddress","status","parcel_x_coordinate","parcel_y_coordinate","value_usd","zone","createdAtDay","txHash","price_mana","nft_image","nft_owner_address","nft_owner_mana"
"560","12121817","0xf4e3c7f7129e777a3f93704aa615b3c88220ec8b","parcel",2021-03-27 08:10:54,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-72,43,NA,"5",2021-03-27,"0xfb05df8888522bff03d85f42619802050f0ed190e072eba5db6a83b0073e7fdc",6450,"https://api.decentraland.org/v1/parcels/-72/43/map.png","0xf4e3c7f7129e777a3f93704aa615b3c88220ec8b","0"
"561","12150450","0x9cf7a1bf516a5bb95458a43ab030242b2aed5ae2","parcel",2021-03-27 07:29:32,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",21,-68,NA,"10",2021-03-27,"0x05341e8f13e95af5f1f3590f07b20318232b57fc1653b36e5f3dd19227094677",8800,"https://api.decentraland.org/v1/parcels/21/-68/map.png","0x9cf7a1bf516a5bb95458a43ab030242b2aed5ae2","0"
"562","12119447","0xaf3e9ef83b1dc9db18cd5923e3112f6cd8bfdaed","parcel",2021-03-26 23:48:57,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-150,-90,NA,"18",2021-03-26,"0x00570e884f301a3c723fd8f3e81dfcec574d514034e163b1ce129b76cad80bb1",6400,"https://api.decentraland.org/v1/parcels/-150/-90/map.png","0xaf3e9ef83b1dc9db18cd5923e3112f6cd8bfdaed","0"
"563","12120483","0xdd9df31f1dbe1c1815d4df96b2fa5f9694cb3804","parcel",2021-03-26 23:31:19,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",44,-100,NA,"15",2021-03-26,"0x4a605154f21412b841ed8091add0d33cc70adbaccfd0f570bafb203e9d73292c",7432,"https://api.decentraland.org/v1/parcels/44/-100/map.png","0xdd9df31f1dbe1c1815d4df96b2fa5f9694cb3804","0"
"564","12120167","0x8577ae764e31dbe628bed647a04bb6e062f5ad7d","parcel",2021-03-26 23:04:32,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",6,20,NA,"1",2021-03-26,"0xa12f84bb87a96b27fc01795519d6341fe2dfc564830455fc927238223680e875",14420,"https://api.decentraland.org/v1/parcels/6/20/map.png","0x8577ae764e31dbe628bed647a04bb6e062f5ad7d","0"
"565","12123667","0xad9d8630fad580b12cd51efa31ce185d95454ee3","parcel",2021-03-26 21:35:04,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-30,24,NA,"4",2021-03-26,"0xbc56a351831dfd451da3d904930b0ee32c2715753b21c3d66ac001f2436e762e",9700,"https://api.decentraland.org/v1/parcels/-30/24/map.png","0xad9d8630fad580b12cd51efa31ce185d95454ee3","0"
"566","12127630","0x1cb25078cabe2a3be1da1ad3c85ca7a5af1aa18c","parcel",2021-03-26 20:41:28,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",45,-98,NA,"15",2021-03-26,"0xd3f1c4f2479ac4d4ab201c8de5ee5d183dcfdc353b6872fe3c04588292b6d866",8300,"https://api.decentraland.org/v1/parcels/45/-98/map.png","0x1cb25078cabe2a3be1da1ad3c85ca7a5af1aa18c","0"
"567","12118491","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","parcel",2021-03-26 20:34:52,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",45,-98,NA,"15",2021-03-26,"0x178498732f6eeac94f1700d4a83c03c84abb2013e3d507d042c1c9eab6a9cb97",6300,"https://api.decentraland.org/v1/parcels/45/-98/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0"
"568","12149890","0x19a5a77ebced38df32f0d17ace600b8d38790e9e","parcel",2021-03-26 17:09:01,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",57,-120,NA,"15",2021-03-26,"0x2633cc4fb68492146054b7b162157840e5838900f475a5b1e570432d45723139",6911,"https://api.decentraland.org/v1/parcels/57/-120/map.png","0x19a5a77ebced38df32f0d17ace600b8d38790e9e","0"
"569","12119834","0x0e52b9228f901b393c182a5c30f2a10db2ae247b","parcel",2021-03-26 16:31:51,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-17,-127,NA,"16",2021-03-26,"0x48149b965e3a2d1042be1264713ddb7e4b73fac8fb3e14ce5bb46b6b49b35b68",8800,"https://api.decentraland.org/v1/parcels/-17/-127/map.png","0x0e52b9228f901b393c182a5c30f2a10db2ae247b","0"
"570","12177207","0xbc0d8f0d6b81f5113391512ae3912ee0ceb35f92","parcel",2021-03-26 07:39:52,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",16,-140,NA,"15",2021-03-26,"0x6a4e404fe71f36f6770a6aa6ada198fc3334c5ebbd38e73985b0d6734f26fc4a",9999,"https://api.decentraland.org/v1/parcels/16/-140/map.png","0xbc0d8f0d6b81f5113391512ae3912ee0ceb35f92","0"
"571","12177955","0x071489b287c20c413f28a17729b1c954bc01d5b8","parcel",2021-03-26 06:15:14,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",87,26,NA,"8",2021-03-26,"0x6cbce2b369b0cac1d32ae2c95fb9ad8ddff7c9677871898e9be5b76ab9ff6a6f",9997,"https://api.decentraland.org/v1/parcels/87/26/map.png","0x071489b287c20c413f28a17729b1c954bc01d5b8","0"
"572","12116968","0x39188feab56e9cfd99ea045a6c62aa7b880a51a9","parcel",2021-03-25 23:47:57,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",44,-99,NA,"15",2021-03-25,"0x51a475311add50222bfeb12c99ddf366e11db1563a228440312279c0ac1e9e87",5999,"https://api.decentraland.org/v1/parcels/44/-99/map.png","0x39188feab56e9cfd99ea045a6c62aa7b880a51a9","0"
"573","12115968","0xd3be310877c823ba59767ae4722592d3d12ea2ca","parcel",2021-03-25 23:11:47,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-39,146,NA,"13",2021-03-25,"0x0fd867edd3b21cfd6e98be9a41fcc4eef9ee2df42a462138c787a44c60a258a9",6100,"https://api.decentraland.org/v1/parcels/-39/146/map.png","0xd3be310877c823ba59767ae4722592d3d12ea2ca","0"
"574","12112729","0x5b83d0e56f774aef4d6635eedf0522a8b9cb13e8","parcel",2021-03-25 22:25:16,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",45,-100,NA,"15",2021-03-25,"0xbb529afbda62084e1b2307f789c4cec77489ef5f12f21b832520a6b4e8baebc0",5999,"https://api.decentraland.org/v1/parcels/45/-100/map.png","0x5b83d0e56f774aef4d6635eedf0522a8b9cb13e8","0"
"575","12179266","0x55e67cc6022de1d69f4e093a7cef3100833b14ba","parcel",2021-03-25 13:24:31,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",64,-35,NA,"12",2021-03-25,"0xd4c0d494b88708f8bd760fc4609d8868ba44cdb9935c7d23451371635fcf26e2",7000,"https://api.decentraland.org/v1/parcels/64/-35/map.png","0x55e67cc6022de1d69f4e093a7cef3100833b14ba","0"
"576","12178843","0xa73c4a33eece64e31ce81262edea93603a6dc51c","parcel",2021-03-25 13:14:49,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",65,-35,NA,"12",2021-03-25,"0x0f71aad41eb9797e8e0cb268d048eb9c68fe14ec0bf77400f67e1b3c93b52afa",7000,"https://api.decentraland.org/v1/parcels/65/-35/map.png","0xa73c4a33eece64e31ce81262edea93603a6dc51c","0"
"577","12117982","0x52ba3bc118089b16641a1d11b5530c5cd8e463c3","parcel",2021-03-25 13:13:46,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",34,83,NA,"6",2021-03-25,"0xec8a0330dfa67db6c0759d91c51d2e8ed056c084f5c688481e88b1785932d9ea",7000,"https://api.decentraland.org/v1/parcels/34/83/map.png","0x52ba3bc118089b16641a1d11b5530c5cd8e463c3","0"
"578","12178896","0xa73c4a33eece64e31ce81262edea93603a6dc51c","parcel",2021-03-25 12:42:05,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",65,-34,NA,"12",2021-03-25,"0x177dc32b2d399f14240127c2f5ca56eb5149472d1ddb207a1a90e4733a068403",7000,"https://api.decentraland.org/v1/parcels/65/-34/map.png","0xa73c4a33eece64e31ce81262edea93603a6dc51c","0"
"579","12178834","0xa73c4a33eece64e31ce81262edea93603a6dc51c","parcel",2021-03-25 12:38:14,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",66,-35,NA,"12",2021-03-25,"0x2a427a1c9dedfc0907f5d836909edd3cb5ac623cc3c384f9a496a9fb571eebef",7000,"https://api.decentraland.org/v1/parcels/66/-35/map.png","0xa73c4a33eece64e31ce81262edea93603a6dc51c","0"
"580","12178852","0xa73c4a33eece64e31ce81262edea93603a6dc51c","parcel",2021-03-25 12:37:52,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",66,-34,NA,"12",2021-03-25,"0x6e842cf2a4db1f6376aa5dc61d57a508d43c4095b3a7d2ee78b6d49276b47461",7000,"https://api.decentraland.org/v1/parcels/66/-34/map.png","0xa73c4a33eece64e31ce81262edea93603a6dc51c","0"
"581","12116529","0xe6be2096dbe9560cfb01b45804514d075d6585bc","parcel",2021-03-25 12:34:05,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-64,144,NA,"13",2021-03-25,"0x6f3c4c143c5a6cb11b0c52c7e51365a295a21f501ab082d096e9441c47af0883",7000,"https://api.decentraland.org/v1/parcels/-64/144/map.png","0xe6be2096dbe9560cfb01b45804514d075d6585bc","0"
"582","12132379","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","parcel",2021-03-25 12:34:05,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-88,-81,NA,"18",2021-03-25,"0x035c05fdc96e60e6e6a2ae944958a20953c48cc6858bf1702cc411a9caeedbc4",7000,"https://api.decentraland.org/v1/parcels/-88/-81/map.png","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","0"
"583","12132326","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","parcel",2021-03-25 12:34:05,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-88,-82,NA,"18",2021-03-25,"0x229980e646a30b5c06abc78b072b17a67d164298806f018a88afae950889363c",7000,"https://api.decentraland.org/v1/parcels/-88/-82/map.png","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","0"
"584","12132269","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","parcel",2021-03-25 12:28:32,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-87,-82,NA,"18",2021-03-25,"0x6b1f1e33308ca9712a41d3b7acc2cc56456839e8ab60cb96f81ba5601059c056",7000,"https://api.decentraland.org/v1/parcels/-87/-82/map.png","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","0"
"585","12132326","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","parcel",2021-03-25 12:18:00,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-87,-81,NA,"18",2021-03-25,"0xbff0bb2113d08ef83edf0ef52f715b8d3810544b540f4b941cd4925775b32924",7000,"https://api.decentraland.org/v1/parcels/-87/-81/map.png","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","0"
"586","12132233","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","parcel",2021-03-25 12:08:28,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-86,-82,NA,"18",2021-03-25,"0xe0bebe529b4addf666258ae7317ea2dfa9b2e7d3b608b8c3f1759f5a1a308363",7000,"https://api.decentraland.org/v1/parcels/-86/-82/map.png","0xdc5dda8a9bf031516f6536f0fdacef5f5e83b54e","0"
"587","12125194","0xfeddc37cba67885b643ce5bc586a9b4889b4c4f8","parcel",2021-03-25 11:58:52,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",30,9,NA,"1",2021-03-25,"0x0d842b2709cb0ec71dc757741ac9ecc5330b649482ba51a2e568ca9f6d172433",9669,"https://api.decentraland.org/v1/parcels/30/9/map.png","0xfeddc37cba67885b643ce5bc586a9b4889b4c4f8","0"
"588","12111545","0x4278d3e39f25d690b2d060c119ab2478fa09aff5","parcel",2021-03-25 11:45:22,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-147,-21,NA,"11",2021-03-25,"0x8e1396d438cdaae3c0bcba698766fa773ae377fa16cc76d46d6d561410e65197",7999,"https://api.decentraland.org/v1/parcels/-147/-21/map.png","0x4278d3e39f25d690b2d060c119ab2478fa09aff5","0"
"589","12116990","0x0bcf33f9f9273f92f5cbe6cafa405c8b8db424ee","parcel",2021-03-25 03:20:18,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-116,-66,NA,"11",2021-03-25,"0xfc94d80443c7621778b24716da29f4bb2806eabf0f331076dcf92250775242ae",6000,"https://api.decentraland.org/v1/parcels/-116/-66/map.png","0x0bcf33f9f9273f92f5cbe6cafa405c8b8db424ee","0"
"590","12135016","0xba94440fb670a141f5d3e7fb5da058f2574bda8a","parcel",2021-03-25 03:07:05,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-68,-19,NA,"11",2021-03-25,"0x322d97febb805ce51ee13e2aa1f9e9c71b7851e0777346114cb7b673db9d9ea5",7000,"https://api.decentraland.org/v1/parcels/-68/-19/map.png","0xba94440fb670a141f5d3e7fb5da058f2574bda8a","0"
"591","12108717","0xf4e3c7f7129e777a3f93704aa615b3c88220ec8b","parcel",2021-03-25 00:04:08,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-64,124,NA,"13",2021-03-25,"0xf58469aaea769b55412fa432ddf853bf38f08e9bf63ff7fc384e2dd079241a75",8500,"https://api.decentraland.org/v1/parcels/-64/124/map.png","0xf4e3c7f7129e777a3f93704aa615b3c88220ec8b","0"
"592","12107938","0x231735c91518c9659ffd8cad0c97be477756f9b2","parcel",2021-03-24 22:18:48,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-60,-6,NA,"11",2021-03-24,"0x8e3375062edf742b85e1ba3040bb6e0113cf5e64d8d9afb55c6a9eb0edb62250",6699,"https://api.decentraland.org/v1/parcels/-60/-6/map.png","0x231735c91518c9659ffd8cad0c97be477756f9b2","0"
"593","12116971","0x39188feab56e9cfd99ea045a6c62aa7b880a51a9","parcel",2021-03-24 21:50:51,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",45,-99,NA,"15",2021-03-24,"0x3795605582a56b454a19eb136815bf96bb9a8caf01e56479d0eeab321601cd62",6150,"https://api.decentraland.org/v1/parcels/45/-99/map.png","0x39188feab56e9cfd99ea045a6c62aa7b880a51a9","0"
"594","12105927","0xf863045ffcddbba9970d65096119195aaa493d9d","parcel",2021-03-24 19:06:46,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-62,-9,NA,"11",2021-03-24,"0x76d49f2a9ae52f66d203f25c864e2ebae92cd903f4048dff28be47e3283d3402",5900,"https://api.decentraland.org/v1/parcels/-62/-9/map.png","0xf863045ffcddbba9970d65096119195aaa493d9d","0"
"595","12104212","0xa01424b7540adbb792375dcf97b733a5d68ad347","parcel",2021-03-24 15:52:50,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-60,-6,NA,"11",2021-03-24,"0x0f88151abbe2d88e26e468ab87c56cfcb1d200786480a56fd1578362daea62e2",5500,"https://api.decentraland.org/v1/parcels/-60/-6/map.png","0xa01424b7540adbb792375dcf97b733a5d68ad347","0"
"596","12104197","0xd5e9ef1cedad0d135d543d286a2c190b16cbb89e","parcel",2021-03-24 15:29:29,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",19,63,NA,"6",2021-03-24,"0x496aad6ac71a7e78047ad2311e413a403163116654ee41642ac9e0be4a203423",13900,"https://api.decentraland.org/v1/parcels/19/63/map.png","0xd5e9ef1cedad0d135d543d286a2c190b16cbb89e","0"
"597","12104606","0xa1559b0e3dfff3fdda0c45ca6d7c4c75188a90ce","parcel",2021-03-24 14:43:31,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",134,3,NA,"8",2021-03-24,"0x336c11fab3bd0c36c9bf86d6be9bf0fd2c5a7850c9f892a967b44a1ace61bb63",6000,"https://api.decentraland.org/v1/parcels/134/3/map.png","0xa1559b0e3dfff3fdda0c45ca6d7c4c75188a90ce","0"
"598","12106510","0x6cca49cd7f80ea299258baae0415f3b3ebd1ffd4","parcel",2021-03-24 14:05:22,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-39,11,NA,"4",2021-03-24,"0x4ad9f21ef233e7ac1a491adf9f3f977d2ad3722447a9955e6a67228f24e8a144",8500,"https://api.decentraland.org/v1/parcels/-39/11/map.png","0x6cca49cd7f80ea299258baae0415f3b3ebd1ffd4","0"
"599","12113644","0xf863045ffcddbba9970d65096119195aaa493d9d","parcel",2021-03-24 14:03:59,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",35,-65,NA,"10",2021-03-24,"0xb7efe02d42095ecf886f55da8db07bbd35b3954a5ed5611e7d816c07d0c9e1e1",8500,"https://api.decentraland.org/v1/parcels/35/-65/map.png","0xf863045ffcddbba9970d65096119195aaa493d9d","0"
"600","12106472","0xb2e19dd996848818d972dd3a60a1b7faffb82330","parcel",2021-03-24 07:27:17,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",18,15,NA,"1",2021-03-24,"0xe1c65145a98d937cec217a048a5e0d2f6343a00f1f3e9600d3c50a492aa1ccba",8370,"https://api.decentraland.org/v1/parcels/18/15/map.png","0xb2e19dd996848818d972dd3a60a1b7faffb82330","0"
"601","12118048","0xe0077298c95e40e838e539a92aedffa564f127cf","parcel",2021-03-24 07:23:03,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-63,-108,NA,"18",2021-03-24,"0x3251595924807ee9539df406811acd6b58b40073af3df9ff4b812c23547186c8",6300,"https://api.decentraland.org/v1/parcels/-63/-108/map.png","0x1292cdfeaef374016efbfa1cf36ae3da2f93e5b4","0"
"602","12142179","0x4df7c62d0128c1dc6fab4cdc49432a3f46ba24f2","parcel",2021-03-24 01:43:51,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-32,90,NA,"7",2021-03-24,"0xa24369aad0d00bfb646d0483727dc8578faf2d0ce8b29d2eb6dc4358b35da1a8",6550,"https://api.decentraland.org/v1/parcels/-32/90/map.png","0x4df7c62d0128c1dc6fab4cdc49432a3f46ba24f2","0"
"603","12100471","0xf4e3c7f7129e777a3f93704aa615b3c88220ec8b","parcel",2021-03-24 01:22:43,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",44,-100,NA,"15",2021-03-24,"0xb816fcc708bad1ff61904dbecb9f5b4997917e29043c1ebaf1374eb824ab0936",6000,"https://api.decentraland.org/v1/parcels/44/-100/map.png","0xf4e3c7f7129e777a3f93704aa615b3c88220ec8b","0"
"604","12109229","0x20d64f7a9b31a08871a091414e1f757bf3eb47c6","parcel",2021-03-23 15:45:52,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",95,-35,NA,"12",2021-03-23,"0x31a4b6b89dec22e163ed968ab651f917919caf2f262b02ea155ecbac11fd2348",9450,"https://api.decentraland.org/v1/parcels/95/-35/map.png","0x20d64f7a9b31a08871a091414e1f757bf3eb47c6","0"
"605","12100952","0x9bba6257036c367e76baa8916725913a1ad60912","parcel",2021-03-23 09:51:43,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",31,-88,NA,"10",2021-03-23,"0x20f6ba479e072268fee8f6e1cd796c8119a03555b329eea53bbe2ddfa5ac1aa3",8900,"https://api.decentraland.org/v1/parcels/31/-88/map.png","0x9bba6257036c367e76baa8916725913a1ad60912","0"
"606","12097240","0xa9f7675c9732d8f18182841431a72ee3f1a3d26d","parcel",2021-03-23 09:38:57,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",43,99,NA,"14",2021-03-23,"0xbca7191c4c5da0478a78d494eae1dcf26719503ff1934a99523a09b623543d69",7500,"https://api.decentraland.org/v1/parcels/43/99/map.png","0xa9f7675c9732d8f18182841431a72ee3f1a3d26d","0"
"607","12104206","0x5fbe0ae423f1767028f150aa92545267507588ef","parcel",2021-03-23 07:24:00,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",42,103,NA,"14",2021-03-23,"0xefd4aa1351db7121ee316ef7b8f6a41e14f49cecf9a6c39d4f9c267a72af5657",8500,"https://api.decentraland.org/v1/parcels/42/103/map.png","0x5fbe0ae423f1767028f150aa92545267507588ef","0"
"608","12096062","0xf57a5f2ee3030ba1c9ab72909f74df87cabe31b8","parcel",2021-03-23 01:26:13,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",135,4,NA,"8",2021-03-23,"0x75d2bdcded43fe64a2c805059846adde267f9b41d15cda70171f2e8658333401",6350,"https://api.decentraland.org/v1/parcels/135/4/map.png","0xf57a5f2ee3030ba1c9ab72909f74df87cabe31b8","0"
"609","12135579","0x861364d1c3e7b43655abd9a913f6a8b4a1e32a7d","parcel",2021-03-22 21:57:36,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",140,10,NA,"8",2021-03-22,"0x4b0fff4d18eb1e257c7dcca23563e82bd4963afff6e0f63b61b67cb83694475f",6900,"https://api.decentraland.org/v1/parcels/140/10/map.png","0x861364d1c3e7b43655abd9a913f6a8b4a1e32a7d","0"
"610","12106188","0xd9bd4f9743e2c91aa8269f6fbd606d66150ea329","parcel",2021-03-22 21:44:21,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",86,29,NA,"8",2021-03-22,"0x318fc1fe74ad11a2abacbcb0c9c121799eb3a4996939e4627f22fe861b43112b",9997,"https://api.decentraland.org/v1/parcels/86/29/map.png","0xd9bd4f9743e2c91aa8269f6fbd606d66150ea329","0"
"611","12106184","0xd9bd4f9743e2c91aa8269f6fbd606d66150ea329","parcel",2021-03-22 21:44:21,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",86,30,NA,"8",2021-03-22,"0x8487b5dbec8693cd8cbfe65d232336d7be4b71353c194ebce7a7910f880f55e6",9997,"https://api.decentraland.org/v1/parcels/86/30/map.png","0xd9bd4f9743e2c91aa8269f6fbd606d66150ea329","0"
"612","12092775","0x2e8644f4228a45fad89af864830dfbff309246de","parcel",2021-03-22 19:12:57,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",134,4,NA,"8",2021-03-22,"0xe5133963555fd22ab5b610a7d5d3d8967a5ecfdaf542839456fa36a245e4bf07",6000,"https://api.decentraland.org/v1/parcels/134/4/map.png","0x2e8644f4228a45fad89af864830dfbff309246de","0"
"613","12155317","0x0b01aa71299b0924116d77314fe6136c8a5d30e0","parcel",2021-03-22 16:09:44,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",135,3,NA,"8",2021-03-22,"0xd0a6b0b669b5e11f0df57f6517e9dc5768820ec3169d7b884b105d37408999ea",7000,"https://api.decentraland.org/v1/parcels/135/3/map.png","0x0b01aa71299b0924116d77314fe6136c8a5d30e0","0"
"614","12092312","0x2b9fca1098169c096318cdf2b40ce82260578e02","parcel",2021-03-22 10:37:46,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-55,-31,NA,"11",2021-03-22,"0x286038f61c05154141c93f196843e79b2d877f62df9652142666763a91dfa1f5",6420,"https://api.decentraland.org/v1/parcels/-55/-31/map.png","0x2b9fca1098169c096318cdf2b40ce82260578e02","0"
"615","12144039","0x9e066aeb3f071b840798866849bbf4dec11e2899","parcel",2021-03-22 07:40:51,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-84,-28,NA,"11",2021-03-22,"0xe1962a4b0f8d922a30607eb7e00d4bb428fff2a8e5a12569174340ed28bd55b2",6660,"https://api.decentraland.org/v1/parcels/-84/-28/map.png","0x9e066aeb3f071b840798866849bbf4dec11e2899","0"
"616","12117337","0x6a2ebd6b63dc3f8ccd1f91292cefb07255e01c86","parcel",2021-03-22 07:39:22,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-83,-28,NA,"11",2021-03-22,"0x656ffba291bb55386d02b2a67d0a565a22ed0ac87a990399bd1f27a981bfba1e",6660,"https://api.decentraland.org/v1/parcels/-83/-28/map.png","0x6a2ebd6b63dc3f8ccd1f91292cefb07255e01c86","0"
"617","12089309","0x543d8e035fb1cb9a0d9fad6dcbaf2cffc1830b8c","parcel",2021-03-22 01:19:22,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",139,-80,NA,"17",2021-03-22,"0x8987bd8f85c17c7d57f0709a33a87551046b568d1df2416669eb4005c838df74",6666,"https://api.decentraland.org/v1/parcels/139/-80/map.png","0x543d8e035fb1cb9a0d9fad6dcbaf2cffc1830b8c","0"
"618","12155423","0xa4244f6711052752e6bb0271bf17c756e6598406","parcel",2021-03-22 01:02:22,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-80,-53,NA,"11",2021-03-22,"0x335fc1317c6a845b7ec957303be456bf7a999ed7764bebc731fe1104f8e4e013",6897,"https://api.decentraland.org/v1/parcels/-80/-53/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0"
"619","12102287","0xc78e85f2d9b95d661a0a506185acedde62eae75e","parcel",2021-03-22 01:02:14,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-80,-52,NA,"11",2021-03-22,"0x89e15cbd65ef2f7d2e111135bef8f9f78b01605059b8b173dc4139d039cce6bc",6897,"https://api.decentraland.org/v1/parcels/-80/-52/map.png","0xc78e85f2d9b95d661a0a506185acedde62eae75e","0"
"620","12090346","0xa09adfdca8d65e15178827f49058637aea42fce3","parcel",2021-03-21 23:08:28,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-42,-29,NA,"2",2021-03-21,"0x69d99eb493dbf781cca0063f01a63cc15a47680ae5b1119989845c308808fc00",6900,"https://api.decentraland.org/v1/parcels/-42/-29/map.png","0xa09adfdca8d65e15178827f49058637aea42fce3","0"
"621","12086060","0x8b47f00455c2e40a549535798796dea0ebb94158","parcel",2021-03-21 20:47:01,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",5,21,NA,"1",2021-03-21,"0xd6c0a1e3a9dfd400ad6f30a87a5f24993221992759a3405b0ddd13c9470eb006",8000,"https://api.decentraland.org/v1/parcels/5/21/map.png","0x8b47f00455c2e40a549535798796dea0ebb94158","0"
"622","12097240","0xc78e85f2d9b95d661a0a506185acedde62eae75e","parcel",2021-03-21 20:11:12,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",6,-140,NA,"15",2021-03-21,"0x21a0e79dfca58b233d2f65a2b593248c5137089494e232b35236d453ae857f4c",7800,"https://api.decentraland.org/v1/parcels/6/-140/map.png","0xc78e85f2d9b95d661a0a506185acedde62eae75e","0"
"623","12086081","0xa01424b7540adbb792375dcf97b733a5d68ad347","parcel",2021-03-21 19:27:44,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",104,-36,NA,"12",2021-03-21,"0x6297297fc357d9d160a76f05a5ec973f326d95657a1d91405cab86889671bb6b",6499,"https://api.decentraland.org/v1/parcels/104/-36/map.png","0xa01424b7540adbb792375dcf97b733a5d68ad347","0"
